mID,Date,RoomNumber,cID,ClassName,StartHour,EndHour,MeetingDurationMinutes,Year,Month
5390,2021-05-04 08:00:00,947,1,B17,8,9,41,2021,05
5391,2021-05-04 07:00:00,361,48,B14,7,8,41,2021,05
5392,2021-05-04 09:00:00,843,11,B14,9,10,41,2021,05
5393,2021-05-04 10:00:00,361,10,B14,10,11,41,2021,05
5394,2021-05-04 07:00:00,478,8,C16,7,8,41,2021,05
5395,2021-05-04 08:00:00,779,19,C16,8,9,41,2021,05
5396,2021-05-04 09:00:00,781,52,C16,9,10,41,2021,05
5397,2021-05-04 10:00:00,947,18,C16,10,11,41,2021,05
5398,2021-05-04 11:00:00,348,4,C16,11,12,41,2021,05
5399,2021-05-04 12:00:00,478,14,C16,12,13,41,2021,05
5400,2021-05-04 13:00:00,687,16,C16,13,14,41,2021,05
5401,2021-05-04 10:00:00,348,3,C15,10,11,41,2021,05
5402,2021-05-04 11:00:00,687,15,C15,11,12,41,2021,05
5403,2021-05-04 13:00:00,779,2,C15,13,14,41,2021,05
5404,2021-05-04 14:00:00,947,53,C15,14,15,41,2021,05
5405,2021-05-04 07:00:00,769,54,C14,7,8,41,2021,05
5406,2021-05-04 11:00:00,361,11,C14,11,12,41,2021,05
5407,2021-05-04 15:00:00,348,10,C14,15,16,41,2021,05
5408,2021-05-05 07:00:00,769,9,A18,7,8,41,2021,05
5409,2021-05-05 08:00:00,361,17,A18,8,9,41,2021,05
5410,2021-05-05 09:00:00,769,5,A18,9,10,41,2021,05
5411,2021-05-05 10:00:00,687,38,A18,10,11,41,2021,05
5412,2021-05-05 07:00:00,256,1,A17,7,8,41,2021,05
5413,2021-05-05 08:00:00,478,39,A17,8,9,41,2021,05
5414,2021-05-05 07:00:00,843,3,A15,7,8,41,2021,05
5415,2021-05-05 08:00:00,256,2,A15,8,9,41,2021,05
5416,2021-05-05 09:00:00,478,15,A15,9,10,41,2021,05
5417,2021-05-05 10:00:00,256,41,A15,10,11,41,2021,05
5418,2021-05-05 07:00:00,361,10,A14,7,8,41,2021,05
5419,2021-05-05 08:00:00,781,11,A14,8,9,41,2021,05
5420,2021-05-05 09:00:00,256,42,A14,9,10,41,2021,05
5421,2021-05-05 07:00:00,779,45,B17,7,8,41,2021,05
5422,2021-05-05 08:00:00,947,1,B17,8,9,41,2021,05
5423,2021-05-05 07:00:00,781,48,B14,7,8,41,2021,05
5424,2021-05-05 09:00:00,843,11,B14,9,10,41,2021,05
5425,2021-05-05 10:00:00,947,10,B14,10,11,41,2021,05
5426,2021-05-05 07:00:00,687,8,C16,7,8,41,2021,05
5427,2021-05-05 08:00:00,348,19,C16,8,9,41,2021,05
5428,2021-05-05 09:00:00,779,52,C16,9,10,41,2021,05
5429,2021-05-05 10:00:00,348,18,C16,10,11,41,2021,05
5430,2021-05-05 11:00:00,769,4,C16,11,12,41,2021,05
5431,2021-05-05 12:00:00,361,14,C16,12,13,41,2021,05
5432,2021-05-05 13:00:00,781,16,C16,13,14,41,2021,05
5433,2021-05-05 10:00:00,361,3,C15,10,11,41,2021,05
5434,2021-05-05 11:00:00,781,15,C15,11,12,41,2021,05
5435,2021-05-05 13:00:00,687,2,C15,13,14,41,2021,05
5436,2021-05-05 14:00:00,947,53,C15,14,15,41,2021,05
5437,2021-05-05 07:00:00,478,54,C14,7,8,41,2021,05
5438,2021-05-05 11:00:00,256,11,C14,11,12,41,2021,05
5439,2021-05-05 15:00:00,361,10,C14,15,16,41,2021,05
5440,2021-05-06 07:00:00,348,9,A18,7,8,41,2021,05
5441,2021-05-06 08:00:00,478,17,A18,8,9,41,2021,05
5442,2021-05-06 09:00:00,843,5,A18,9,10,41,2021,05
5443,2021-05-06 10:00:00,687,38,A18,10,11,41,2021,05
5444,2021-05-06 07:00:00,769,1,A17,7,8,41,2021,05
5445,2021-05-06 08:00:00,779,39,A17,8,9,41,2021,05
5446,2021-05-06 07:00:00,843,3,A15,7,8,41,2021,05
5447,2021-05-06 08:00:00,843,2,A15,8,9,41,2021,05
5448,2021-05-06 09:00:00,687,15,A15,9,10,41,2021,05
5449,2021-05-06 10:00:00,769,41,A15,10,11,41,2021,05
5450,2021-05-06 07:00:00,781,10,A14,7,8,41,2021,05
5451,2021-05-06 08:00:00,769,11,A14,8,9,41,2021,05
5452,2021-05-06 09:00:00,779,42,A14,9,10,41,2021,05
5453,2021-05-06 07:00:00,361,45,B17,7,8,41,2021,05
5454,2021-05-06 08:00:00,947,1,B17,8,9,41,2021,05
5455,2021-05-06 07:00:00,256,48,B14,7,8,41,2021,05
5456,2021-05-06 09:00:00,947,11,B14,9,10,41,2021,05
5457,2021-05-06 10:00:00,779,10,B14,10,11,41,2021,05
5458,2021-05-06 07:00:00,779,8,C16,7,8,41,2021,05
5459,2021-05-06 08:00:00,687,19,C16,8,9,41,2021,05
5460,2021-05-06 09:00:00,361,52,C16,9,10,41,2021,05
5461,2021-05-06 10:00:00,361,18,C16,10,11,41,2021,05
5462,2021-05-06 11:00:00,348,4,C16,11,12,41,2021,05
5463,2021-05-06 12:00:00,843,14,C16,12,13,41,2021,05
5464,2021-05-06 13:00:00,687,16,C16,13,14,41,2021,05
5465,2021-05-06 10:00:00,781,3,C15,10,11,41,2021,05
5466,2021-05-06 11:00:00,779,15,C15,11,12,41,2021,05
5467,2021-05-06 13:00:00,779,2,C15,13,14,41,2021,05
5468,2021-05-06 14:00:00,781,53,C15,14,15,41,2021,05
5469,2021-05-06 07:00:00,687,54,C14,7,8,41,2021,05
5470,2021-05-06 11:00:00,781,11,C14,11,12,41,2021,05
5471,2021-05-06 15:00:00,256,10,C14,15,16,41,2021,05
5472,2021-05-07 07:00:00,478,9,A18,7,8,41,2021,05
5473,2021-05-07 08:00:00,843,17,A18,8,9,41,2021,05
5474,2021-05-07 09:00:00,947,5,A18,9,10,41,2021,05
5475,2021-05-07 10:00:00,781,38,A18,10,11,41,2021,05
5476,2021-05-07 07:00:00,687,1,A17,7,8,41,2021,05
5477,2021-05-07 08:00:00,781,39,A17,8,9,41,2021,05
5478,2021-05-07 07:00:00,361,3,A15,7,8,41,2021,05
5479,2021-05-07 08:00:00,478,2,A15,8,9,41,2021,05
5480,2021-05-07 09:00:00,361,15,A15,9,10,41,2021,05
5481,2021-05-07 10:00:00,843,41,A15,10,11,41,2021,05
5482,2021-05-07 07:00:00,843,10,A14,7,8,41,2021,05
5483,2021-05-07 08:00:00,769,11,A14,8,9,41,2021,05
5484,2021-05-07 09:00:00,478,42,A14,9,10,41,2021,05
5485,2021-05-07 07:00:00,947,45,B17,7,8,41,2021,05
5486,2021-05-07 08:00:00,256,1,B17,8,9,41,2021,05
5487,2021-05-07 07:00:00,779,48,B14,7,8,41,2021,05
5488,2021-05-07 09:00:00,779,11,B14,9,10,41,2021,05
5489,2021-05-07 10:00:00,687,10,B14,10,11,41,2021,05
5490,2021-05-07 07:00:00,781,8,C16,7,8,41,2021,05
5491,2021-05-07 08:00:00,687,19,C16,8,9,41,2021,05
5492,2021-05-07 09:00:00,769,52,C16,9,10,41,2021,05
5493,2021-05-07 10:00:00,769,18,C16,10,11,41,2021,05
5494,2021-05-07 11:00:00,779,4,C16,11,12,41,2021,05
5495,2021-05-07 12:00:00,687,14,C16,12,13,41,2021,05
5496,2021-05-07 13:00:00,781,16,C16,13,14,41,2021,05
5497,2021-05-07 10:00:00,779,3,C15,10,11,41,2021,05
5498,2021-05-07 11:00:00,361,15,C15,11,12,41,2021,05
5499,2021-05-07 13:00:00,769,2,C15,13,14,41,2021,05
5500,2021-05-07 14:00:00,361,53,C15,14,15,41,2021,05
5501,2021-05-07 07:00:00,348,54,C14,7,8,41,2021,05
5502,2021-05-07 11:00:00,687,11,C14,11,12,41,2021,05
5503,2021-05-07 15:00:00,781,10,C14,15,16,41,2021,05
5504,2021-05-10 07:00:00,779,9,A18,7,8,41,2021,05
5505,2021-05-10 08:00:00,348,17,A18,8,9,41,2021,05
5506,2021-05-10 09:00:00,781,5,A18,9,10,41,2021,05
5507,2021-05-10 10:00:00,779,38,A18,10,11,41,2021,05
5508,2021-05-10 07:00:00,348,1,A17,7,8,41,2021,05
5509,2021-05-10 08:00:00,843,39,A17,8,9,41,2021,05
5510,2021-05-10 07:00:00,947,3,A15,7,8,41,2021,05
5511,2021-05-10 08:00:00,256,2,A15,8,9,41,2021,05
5512,2021-05-10 09:00:00,361,15,A15,9,10,41,2021,05
5513,2021-05-10 10:00:00,947,41,A15,10,11,41,2021,05
5514,2021-05-10 07:00:00,781,10,A14,7,8,41,2021,05
5515,2021-05-10 08:00:00,769,11,A14,8,9,41,2021,05
5516,2021-05-10 09:00:00,947,42,A14,9,10,41,2021,05
5517,2021-05-10 07:00:00,769,45,B17,7,8,41,2021,05
5518,2021-05-10 08:00:00,361,1,B17,8,9,41,2021,05
5519,2021-05-10 07:00:00,256,48,B14,7,8,41,2021,05
5520,2021-05-10 09:00:00,843,11,B14,9,10,41,2021,05
5521,2021-05-10 10:00:00,478,10,B14,10,11,41,2021,05
5522,2021-05-10 07:00:00,478,8,C16,7,8,41,2021,05
5523,2021-05-10 08:00:00,687,19,C16,8,9,41,2021,05
5524,2021-05-10 09:00:00,256,52,C16,9,10,41,2021,05
5525,2021-05-10 10:00:00,256,18,C16,10,11,41,2021,05
5526,2021-05-10 11:00:00,843,4,C16,11,12,41,2021,05
5527,2021-05-10 12:00:00,843,14,C16,12,13,41,2021,05
5528,2021-05-10 13:00:00,256,16,C16,13,14,41,2021,05
5529,2021-05-10 10:00:00,769,3,C15,10,11,41,2021,05
5530,2021-05-10 11:00:00,947,15,C15,11,12,41,2021,05
5531,2021-05-10 13:00:00,947,2,C15,13,14,41,2021,05
5532,2021-05-10 14:00:00,769,53,C15,14,15,41,2021,05
5533,2021-05-10 07:00:00,843,54,C14,7,8,41,2021,05
5534,2021-05-10 11:00:00,348,11,C14,11,12,41,2021,05
5535,2021-05-10 15:00:00,769,10,C14,15,16,41,2021,05
5536,2021-05-11 07:00:00,781,9,A18,7,8,41,2021,05
5537,2021-05-11 08:00:00,478,17,A18,8,9,41,2021,05
5538,2021-05-11 09:00:00,348,5,A18,9,10,41,2021,05
5539,2021-05-11 10:00:00,478,38,A18,10,11,41,2021,05
5540,2021-05-11 07:00:00,769,1,A17,7,8,41,2021,05
5541,2021-05-11 08:00:00,781,39,A17,8,9,41,2021,05
5542,2021-05-11 07:00:00,947,3,A15,7,8,41,2021,05
5543,2021-05-11 08:00:00,348,2,A15,8,9,41,2021,05
5544,2021-05-11 09:00:00,781,15,A15,9,10,41,2021,05
5545,2021-05-11 10:00:00,687,41,A15,10,11,41,2021,05
5546,2021-05-11 07:00:00,361,10,A14,7,8,41,2021,05
5547,2021-05-11 08:00:00,687,11,A14,8,9,41,2021,05
5548,2021-05-11 09:00:00,769,42,A14,9,10,41,2021,05
5549,2021-05-11 07:00:00,843,45,B17,7,8,41,2021,05
5550,2021-05-11 08:00:00,947,1,B17,8,9,41,2021,05
5551,2021-05-11 07:00:00,478,48,B14,7,8,41,2021,05
5552,2021-05-11 09:00:00,361,11,B14,9,10,41,2021,05
5553,2021-05-11 10:00:00,348,10,B14,10,11,41,2021,05
5554,2021-05-11 07:00:00,348,8,C16,7,8,41,2021,05
5555,2021-05-11 08:00:00,843,19,C16,8,9,41,2021,05
5556,2021-05-11 09:00:00,779,52,C16,9,10,41,2021,05
5557,2021-05-11 10:00:00,779,18,C16,10,11,41,2021,05
5558,2021-05-11 11:00:00,781,4,C16,11,12,41,2021,05
5559,2021-05-11 12:00:00,769,14,C16,12,13,41,2021,05
5560,2021-05-11 13:00:00,256,16,C16,13,14,41,2021,05
5561,2021-05-11 10:00:00,947,3,C15,10,11,41,2021,05
5562,2021-05-11 11:00:00,843,15,C15,11,12,41,2021,05
5563,2021-05-11 13:00:00,687,2,C15,13,14,41,2021,05
5564,2021-05-11 14:00:00,687,53,C15,14,15,41,2021,05
5565,2021-05-11 07:00:00,687,54,C14,7,8,41,2021,05
5566,2021-05-11 11:00:00,947,11,C14,11,12,41,2021,05
5567,2021-05-11 15:00:00,478,10,C14,15,16,41,2021,05
5568,2021-05-12 07:00:00,779,9,A18,7,8,41,2021,05
5569,2021-05-12 08:00:00,781,17,A18,8,9,41,2021,05
5570,2021-05-12 09:00:00,779,5,A18,9,10,41,2021,05
5571,2021-05-12 10:00:00,478,38,A18,10,11,41,2021,05
5572,2021-05-12 07:00:00,947,1,A17,7,8,41,2021,05
5573,2021-05-12 08:00:00,779,39,A17,8,9,41,2021,05
5574,2021-05-12 07:00:00,348,3,A15,7,8,41,2021,05
5575,2021-05-12 08:00:00,769,2,A15,8,9,41,2021,05
5576,2021-05-12 09:00:00,478,15,A15,9,10,41,2021,05
5577,2021-05-12 10:00:00,779,41,A15,10,11,41,2021,05
5578,2021-05-12 07:00:00,361,10,A14,7,8,41,2021,05
5579,2021-05-12 08:00:00,478,11,A14,8,9,41,2021,05
5580,2021-05-12 09:00:00,348,42,A14,9,10,41,2021,05
5581,2021-05-12 07:00:00,256,45,B17,7,8,41,2021,05
5582,2021-05-12 08:00:00,843,1,B17,8,9,41,2021,05
5583,2021-05-12 07:00:00,687,48,B14,7,8,41,2021,05
5584,2021-05-12 09:00:00,687,11,B14,9,10,41,2021,05
5585,2021-05-12 10:00:00,769,10,B14,10,11,41,2021,05
5586,2021-05-12 07:00:00,769,8,C16,7,8,41,2021,05
5587,2021-05-12 08:00:00,687,19,C16,8,9,41,2021,05
5588,2021-05-12 09:00:00,361,52,C16,9,10,41,2021,05
5589,2021-05-12 10:00:00,687,18,C16,10,11,41,2021,05
5590,2021-05-12 11:00:00,843,4,C16,11,12,41,2021,05
5591,2021-05-12 12:00:00,779,14,C16,12,13,41,2021,05
5592,2021-05-12 13:00:00,361,16,C16,13,14,41,2021,05
5593,2021-05-12 10:00:00,256,3,C15,10,11,41,2021,05
5594,2021-05-12 11:00:00,779,15,C15,11,12,41,2021,05
5595,2021-05-12 13:00:00,769,2,C15,13,14,41,2021,05
5596,2021-05-12 14:00:00,781,53,C15,14,15,41,2021,05
5597,2021-05-12 07:00:00,843,54,C14,7,8,41,2021,05
5598,2021-05-12 11:00:00,256,11,C14,11,12,41,2021,05
5599,2021-05-12 15:00:00,361,10,C14,15,16,41,2021,05
5600,2021-05-13 07:00:00,769,9,A18,7,8,41,2021,05
5601,2021-05-13 08:00:00,769,17,A18,8,9,41,2021,05
5602,2021-05-13 09:00:00,361,5,A18,9,10,41,2021,05
5603,2021-05-13 10:00:00,779,38,A18,10,11,41,2021,05
5604,2021-05-13 07:00:00,687,1,A17,7,8,41,2021,05
5605,2021-05-13 08:00:00,478,39,A17,8,9,41,2021,05
5606,2021-05-13 07:00:00,781,3,A15,7,8,41,2021,05
5607,2021-05-13 08:00:00,361,2,A15,8,9,41,2021,05
5608,2021-05-13 09:00:00,843,15,A15,9,10,41,2021,05
5609,2021-05-13 10:00:00,687,41,A15,10,11,41,2021,05
5610,2021-05-13 07:00:00,256,10,A14,7,8,41,2021,05
5611,2021-05-13 08:00:00,843,11,A14,8,9,41,2021,05
5612,2021-05-13 09:00:00,687,42,A14,9,10,41,2021,05
5613,2021-05-13 07:00:00,348,45,B17,7,8,41,2021,05
5614,2021-05-13 08:00:00,256,1,B17,8,9,41,2021,05
5615,2021-05-13 07:00:00,779,48,B14,7,8,41,2021,05
5616,2021-05-13 09:00:00,769,11,B14,9,10,41,2021,05
5617,2021-05-13 10:00:00,947,10,B14,10,11,41,2021,05
5618,2021-05-13 07:00:00,478,8,C16,7,8,41,2021,05
5619,2021-05-13 08:00:00,687,19,C16,8,9,41,2021,05
5620,2021-05-13 09:00:00,781,52,C16,9,10,41,2021,05
5621,2021-05-13 10:00:00,478,18,C16,10,11,41,2021,05
5622,2021-05-13 11:00:00,947,4,C16,11,12,41,2021,05
5623,2021-05-13 12:00:00,769,14,C16,12,13,41,2021,05
5624,2021-05-13 13:00:00,769,16,C16,13,14,41,2021,05
5625,2021-05-13 10:00:00,361,3,C15,10,11,41,2021,05
5626,2021-05-13 11:00:00,781,15,C15,11,12,41,2021,05
5627,2021-05-13 13:00:00,947,2,C15,13,14,41,2021,05
5628,2021-05-13 14:00:00,687,53,C15,14,15,41,2021,05
5629,2021-05-13 07:00:00,361,54,C14,7,8,41,2021,05
5630,2021-05-13 11:00:00,769,11,C14,11,12,41,2021,05
5631,2021-05-13 15:00:00,256,10,C14,15,16,41,2021,05
5632,2021-05-14 07:00:00,256,9,A18,7,8,41,2021,05
5633,2021-05-14 08:00:00,256,17,A18,8,9,41,2021,05
5634,2021-05-14 09:00:00,779,5,A18,9,10,41,2021,05
5635,2021-05-14 10:00:00,348,38,A18,10,11,41,2021,05
5636,2021-05-14 07:00:00,779,1,A17,7,8,41,2021,05
5637,2021-05-14 08:00:00,843,39,A17,8,9,41,2021,05
5638,2021-05-14 07:00:00,781,3,A15,7,8,41,2021,05
5639,2021-05-14 08:00:00,348,2,A15,8,9,41,2021,05
5640,2021-05-14 09:00:00,769,15,A15,9,10,41,2021,05
5641,2021-05-14 10:00:00,478,41,A15,10,11,41,2021,05
5642,2021-05-14 07:00:00,843,10,A14,7,8,41,2021,05
5643,2021-05-14 08:00:00,769,11,A14,8,9,41,2021,05
5644,2021-05-14 09:00:00,348,42,A14,9,10,41,2021,05
5645,2021-05-14 07:00:00,947,45,B17,7,8,41,2021,05
5646,2021-05-14 08:00:00,478,1,B17,8,9,41,2021,05
5647,2021-05-14 07:00:00,687,48,B14,7,8,41,2021,05
5648,2021-05-14 09:00:00,256,11,B14,9,10,41,2021,05
5649,2021-05-14 10:00:00,769,10,B14,10,11,41,2021,05
5650,2021-05-14 07:00:00,348,8,C16,7,8,41,2021,05
5651,2021-05-14 08:00:00,361,19,C16,8,9,41,2021,05
5652,2021-05-14 09:00:00,781,52,C16,9,10,41,2021,05
5653,2021-05-14 10:00:00,781,18,C16,10,11,41,2021,05
5654,2021-05-14 11:00:00,478,4,C16,11,12,41,2021,05
5655,2021-05-14 12:00:00,781,14,C16,12,13,41,2021,05
5656,2021-05-14 13:00:00,348,16,C16,13,14,41,2021,05
5657,2021-05-14 10:00:00,256,3,C15,10,11,41,2021,05
5658,2021-05-14 11:00:00,843,15,C15,11,12,41,2021,05
5659,2021-05-14 13:00:00,361,2,C15,13,14,41,2021,05
5660,2021-05-14 14:00:00,779,53,C15,14,15,41,2021,05
5661,2021-05-14 07:00:00,361,54,C14,7,8,41,2021,05
5662,2021-05-14 11:00:00,348,11,C14,11,12,41,2021,05
5663,2021-05-14 15:00:00,843,10,C14,15,16,41,2021,05
5664,2021-05-17 07:00:00,687,9,A18,7,8,41,2021,05
5665,2021-05-17 08:00:00,478,17,A18,8,9,41,2021,05
5666,2021-05-17 09:00:00,687,5,A18,9,10,41,2021,05
5667,2021-05-17 10:00:00,769,38,A18,10,11,41,2021,05
5668,2021-05-17 07:00:00,779,1,A17,7,8,41,2021,05
5669,2021-05-17 08:00:00,687,39,A17,8,9,41,2021,05
5670,2021-05-17 07:00:00,348,3,A15,7,8,41,2021,05
5671,2021-05-17 08:00:00,843,2,A15,8,9,41,2021,05
5672,2021-05-17 09:00:00,779,15,A15,9,10,41,2021,05
5673,2021-05-17 10:00:00,361,41,A15,10,11,41,2021,05
5674,2021-05-17 07:00:00,769,10,A14,7,8,41,2021,05
5675,2021-05-17 08:00:00,348,11,A14,8,9,41,2021,05
5676,2021-05-17 09:00:00,478,42,A14,9,10,41,2021,05
5677,2021-05-17 07:00:00,478,45,B17,7,8,41,2021,05
5678,2021-05-17 08:00:00,779,1,B17,8,9,41,2021,05
5679,2021-05-17 07:00:00,361,48,B14,7,8,41,2021,05
5680,2021-05-17 09:00:00,769,11,B14,9,10,41,2021,05
5681,2021-05-17 10:00:00,779,10,B14,10,11,41,2021,05
5682,2021-05-17 07:00:00,947,8,C16,7,8,41,2021,05
5683,2021-05-17 08:00:00,947,19,C16,8,9,41,2021,05
5684,2021-05-17 09:00:00,781,52,C16,9,10,41,2021,05
5685,2021-05-17 10:00:00,478,18,C16,10,11,41,2021,05
5686,2021-05-17 11:00:00,769,4,C16,11,12,41,2021,05
5687,2021-05-17 12:00:00,687,14,C16,12,13,41,2021,05
5688,2021-05-17 13:00:00,256,16,C16,13,14,41,2021,05
5689,2021-05-17 10:00:00,256,3,C15,10,11,41,2021,05
5690,2021-05-17 11:00:00,843,15,C15,11,12,41,2021,05
5691,2021-05-17 13:00:00,361,2,C15,13,14,41,2021,05
5692,2021-05-17 14:00:00,687,53,C15,14,15,41,2021,05
5693,2021-05-17 07:00:00,843,54,C14,7,8,41,2021,05
5694,2021-05-17 11:00:00,348,11,C14,11,12,41,2021,05
5695,2021-05-17 15:00:00,947,10,C14,15,16,41,2021,05
5696,2021-05-18 07:00:00,843,9,A18,7,8,41,2021,05
5697,2021-05-18 08:00:00,779,17,A18,8,9,41,2021,05
5698,2021-05-18 09:00:00,348,5,A18,9,10,41,2021,05
5699,2021-05-18 10:00:00,947,38,A18,10,11,41,2021,05
5700,2021-05-18 07:00:00,348,1,A17,7,8,41,2021,05
5701,2021-05-18 08:00:00,348,39,A17,8,9,41,2021,05
5702,2021-05-18 07:00:00,781,3,A15,7,8,41,2021,05
5703,2021-05-18 08:00:00,769,2,A15,8,9,41,2021,05
5704,2021-05-18 09:00:00,687,15,A15,9,10,41,2021,05
5705,2021-05-18 10:00:00,256,41,A15,10,11,41,2021,05
5706,2021-05-18 07:00:00,947,10,A14,7,8,41,2021,05
5707,2021-05-18 08:00:00,781,11,A14,8,9,41,2021,05
5708,2021-05-18 09:00:00,947,42,A14,9,10,41,2021,05
5709,2021-05-18 07:00:00,256,45,B17,7,8,41,2021,05
5710,2021-05-18 08:00:00,256,1,B17,8,9,41,2021,05
5711,2021-05-18 07:00:00,769,48,B14,7,8,41,2021,05
5712,2021-05-18 09:00:00,478,11,B14,9,10,41,2021,05
5713,2021-05-18 10:00:00,781,10,B14,10,11,41,2021,05
5714,2021-05-18 07:00:00,478,8,C16,7,8,41,2021,05
5715,2021-05-18 08:00:00,361,19,C16,8,9,41,2021,05
5716,2021-05-18 09:00:00,843,52,C16,9,10,41,2021,05
5717,2021-05-18 10:00:00,687,18,C16,10,11,41,2021,05
5718,2021-05-18 11:00:00,781,4,C16,11,12,41,2021,05
5719,2021-05-18 12:00:00,779,14,C16,12,13,41,2021,05
5720,2021-05-18 13:00:00,769,16,C16,13,14,41,2021,05
5721,2021-05-18 10:00:00,779,3,C15,10,11,41,2021,05
5722,2021-05-18 11:00:00,256,15,C15,11,12,41,2021,05
5723,2021-05-18 13:00:00,843,2,C15,13,14,41,2021,05
5724,2021-05-18 14:00:00,779,53,C15,14,15,41,2021,05
5725,2021-05-18 07:00:00,687,54,C14,7,8,41,2021,05
5726,2021-05-18 11:00:00,478,11,C14,11,12,41,2021,05
5727,2021-05-18 15:00:00,687,10,C14,15,16,41,2021,05
5728,2021-05-19 07:00:00,348,9,A18,7,8,41,2021,05
5729,2021-05-19 08:00:00,843,17,A18,8,9,41,2021,05
5730,2021-05-19 09:00:00,478,5,A18,9,10,41,2021,05
5731,2021-05-19 10:00:00,256,38,A18,10,11,41,2021,05
5732,2021-05-19 07:00:00,687,1,A17,7,8,41,2021,05
5733,2021-05-19 08:00:00,687,39,A17,8,9,41,2021,05
5734,2021-05-19 07:00:00,256,3,A15,7,8,41,2021,05
5735,2021-05-19 08:00:00,348,2,A15,8,9,41,2021,05
5736,2021-05-19 09:00:00,769,15,A15,9,10,41,2021,05
5737,2021-05-19 10:00:00,779,41,A15,10,11,41,2021,05
5738,2021-05-19 07:00:00,947,10,A14,7,8,41,2021,05
5739,2021-05-19 08:00:00,361,11,A14,8,9,41,2021,05
5740,2021-05-19 09:00:00,687,42,A14,9,10,41,2021,05
5741,2021-05-19 07:00:00,361,45,B17,7,8,41,2021,05
5742,2021-05-19 08:00:00,478,1,B17,8,9,41,2021,05
5743,2021-05-19 07:00:00,843,48,B14,7,8,41,2021,05
5744,2021-05-19 09:00:00,348,11,B14,9,10,41,2021,05
5745,2021-05-19 10:00:00,843,10,B14,10,11,41,2021,05
5746,2021-05-19 07:00:00,478,8,C16,7,8,41,2021,05
5747,2021-05-19 08:00:00,779,19,C16,8,9,41,2021,05
5748,2021-05-19 09:00:00,843,52,C16,9,10,41,2021,05
5749,2021-05-19 10:00:00,361,18,C16,10,11,41,2021,05
5750,2021-05-19 11:00:00,843,4,C16,11,12,41,2021,05
5751,2021-05-19 12:00:00,361,14,C16,12,13,41,2021,05
5752,2021-05-19 13:00:00,348,16,C16,13,14,41,2021,05
5753,2021-05-19 10:00:00,348,3,C15,10,11,41,2021,05
5754,2021-05-19 11:00:00,348,15,C15,11,12,41,2021,05
5755,2021-05-19 13:00:00,843,2,C15,13,14,41,2021,05
5756,2021-05-19 14:00:00,687,53,C15,14,15,41,2021,05
5757,2021-05-19 07:00:00,769,54,C14,7,8,41,2021,05
5758,2021-05-19 11:00:00,687,11,C14,11,12,41,2021,05
5759,2021-05-19 15:00:00,843,10,C14,15,16,41,2021,05
5760,2021-05-20 07:00:00,843,9,A18,7,8,41,2021,05
5761,2021-05-20 08:00:00,687,17,A18,8,9,41,2021,05
5762,2021-05-20 09:00:00,781,5,A18,9,10,41,2021,05
5763,2021-05-20 10:00:00,361,38,A18,10,11,41,2021,05
5764,2021-05-20 07:00:00,779,1,A17,7,8,41,2021,05
5765,2021-05-20 08:00:00,478,39,A17,8,9,41,2021,05
5766,2021-05-20 07:00:00,361,3,A15,7,8,41,2021,05
5767,2021-05-20 08:00:00,781,2,A15,8,9,41,2021,05
5768,2021-05-20 09:00:00,348,15,A15,9,10,41,2021,05
5769,2021-05-20 10:00:00,687,41,A15,10,11,41,2021,05
5770,2021-05-20 07:00:00,478,10,A14,7,8,41,2021,05
5771,2021-05-20 08:00:00,256,11,A14,8,9,41,2021,05
5772,2021-05-20 09:00:00,947,42,A14,9,10,41,2021,05
5773,2021-05-20 07:00:00,687,45,B17,7,8,41,2021,05
5774,2021-05-20 08:00:00,769,1,B17,8,9,41,2021,05
5775,2021-05-20 07:00:00,256,48,B14,7,8,41,2021,05
5776,2021-05-20 09:00:00,779,11,B14,9,10,41,2021,05
5777,2021-05-20 10:00:00,348,10,B14,10,11,41,2021,05
5778,2021-05-20 07:00:00,781,8,C16,7,8,41,2021,05
5779,2021-05-20 08:00:00,779,19,C16,8,9,41,2021,05
5780,2021-05-20 09:00:00,478,52,C16,9,10,41,2021,05
5781,2021-05-20 10:00:00,781,18,C16,10,11,41,2021,05
5782,2021-05-20 11:00:00,947,4,C16,11,12,41,2021,05
5783,2021-05-20 12:00:00,348,14,C16,12,13,41,2021,05
5784,2021-05-20 13:00:00,348,16,C16,13,14,41,2021,05
5785,2021-05-20 10:00:00,769,3,C15,10,11,41,2021,05
5786,2021-05-20 11:00:00,781,15,C15,11,12,41,2021,05
5787,2021-05-20 13:00:00,843,2,C15,13,14,41,2021,05
5788,2021-05-20 14:00:00,843,53,C15,14,15,41,2021,05
5789,2021-05-20 07:00:00,947,54,C14,7,8,41,2021,05
5790,2021-05-20 11:00:00,256,11,C14,11,12,41,2021,05
5791,2021-05-20 15:00:00,256,10,C14,15,16,41,2021,05
5792,2021-05-21 07:00:00,256,9,A18,7,8,41,2021,05
5793,2021-05-21 08:00:00,687,17,A18,8,9,41,2021,05
5794,2021-05-21 09:00:00,843,5,A18,9,10,41,2021,05
5795,2021-05-21 10:00:00,478,38,A18,10,11,41,2021,05
5796,2021-05-21 07:00:00,361,1,A17,7,8,41,2021,05
5797,2021-05-21 08:00:00,947,39,A17,8,9,41,2021,05
5798,2021-05-21 07:00:00,478,3,A15,7,8,41,2021,05
5799,2021-05-21 08:00:00,256,2,A15,8,9,41,2021,05
